name,id,teams,grpid
L.Naanee,32013030-2d30-3032-3535-353930663833,CAR (2011-2011),legedu-naanee-wr
L.Polite,00-0022405,"DAL (2005-2006),MIA (2008-2010)",lousaka-polite-rb
L.Polite,32013030-2d30-3032-3234-303545b4bea2,NE (2011-2011),lousaka-polite-rb
L.Stephens-Howling,00-0026956,ARI (2009-2010),larod-stephens-howling-rb
L.Stephens-Howling,32013030-2d30-3032-3639-35365e41c308,"ARI (2011-2012),PIT (2013-2013)",larod-stephens-howling-rb
L.Thomas,32013030-2d30-3033-3132-3630bcfffd57,"ARI (2014-2014),BUF (2018-2018)",logan-thomas-qb
L.Thomas,32013030-2d30-3033-3237-34308a79018b,NYJ (2017-2017),lawrence-thomas-de
L.Tomlinson,00-0020536,"LAC (2001-2009),NYJ (2010-2010)",ladanian-tomlinson-rb
L.Tomlinson,32013030-2d30-3032-3035-3336c45b4434,NYJ (2011-2011),ladanian-tomlinson-rb
L.Vickers,00-0024394,CLE (2006-2010),lawrence-vickers-fb
L.Vickers,32013030-2d30-3032-3433-3934562efe4f,"DAL (2012-2012),HOU (2011-2011)",lawrence-vickers-fb
L.Washington,00-0024332,"NYJ (2006-2009),SEA (2010-2010)",leon-washington-rb
L.Washington,32013030-2d30-3032-3433-333227e87e5f,"NE (2013-2013),SEA (2011-2012),TEN (2014-2014)",leon-washington-rb
M.Austin,00-0023921,DAL (2009-2010),miles-austin-wr
M.Austin,32013030-2d30-3032-3339-32312fc42f27,DAL (2011-2011),miles-austin-wr
M.Barber,00-0023544,DAL (2005-2010),marion-barber-rb
M.Barber,32013030-2d30-3032-3335-343490ebdbe3,CHI (2011-2011),marion-barber-rb
M.Bates,00-0000871,"ARI (1999-1999),DET (2000-2000)",mario-bates-rb
M.Bates,00-0000872,CAR (1999-2000),michael-bates-rb
M.Bennett,00-0020514,"KC (2006-2007),LAC (2008-2009),LV (2010-2010),MIN (2001-2005),TB (2007-2008)",michael-bennett-rb
M.Bennett,32013030-2d30-3032-3632-3031d0233cfe,NE (2016-2016),martellus-bennett-te
M.Brown,32013030-2d30-3033-3034-303084281ca6,BAL (2013-2013),marlon-brown-wr
M.Brown,32013030-2d30-3033-3138-30361fd87e06,LA (2015-2019),malcolm-brown-rb
M.Brown,32013030-2d30-3033-3230-3438484e2634,WAS (2016-2017),mack-brown-rb
M.Brunell,00-0002110,"JAX (1999-2003),NO (2009-2009),NYJ (2010-2010),WAS (2004-2006)",mark-brunell-qb
M.Brunell,32013030-2d30-3030-3231-31302960c423,NYJ (2011-2011),mark-brunell-qb
M.Bush,00-0025487,LV (2008-2010),michael-bush-rb
M.Bush,32013030-2d30-3032-3534-38377f6a9c9e,"CHI (2012-2013),LV (2011-2011)",michael-bush-rb
M.Cassel,00-0023662,"KC (2009-2010),NE (2005-2008)",matt-cassel-qb
M.Cassel,32013030-2d30-3032-3336-3632a25ecc29,"DAL (2015-2015),DET (2018-2018),KC (2011-2012),MIN (2013-2014),TEN (2016-2017)",matt-cassel-qb
M.Clayton,00-0022725,TB (2004-2009),michael-clayton-wr
M.Clayton,00-0023457,"BAL (2005-2009),LA (2010-2010)",mark-clayton-wr
M.Cox,00-0026033,KC (2008-2009),mike-cox-rb
M.Cox,32013030-2d30-3032-3630-333339c99f6e,ATL (2012-2012),mike-cox-rb
M.Cox,32013030-2d30-3033-3031-323855421819,NYG (2013-2014),michael-cox-rb
M.Flynn,00-0026349,GB (2008-2010),matt-flynn-qb
M.Flynn,32013030-2d30-3032-3633-3439c5e90621,"GB (2011-2014),LV (2013-2013),SEA (2012-2012)",matt-flynn-qb
M.Forte,00-0026184,CHI (2008-2010),matt-forte-rb
M.Forte,32013030-2d30-3032-3631-3834b508ba36,"CHI (2011-2015),NYJ (2016-2017)",matt-forte-rb
M.Goodson,00-0027080,CAR (2009-2010),mike-goodson-rb
M.Goodson,32013030-2d30-3032-3730-383093b12146,"LV (2012-2012),NYJ (2013-2013)",mike-goodson-rb
M.Hall,00-0027347,ARI (2010-2010),max-hall-qb
M.Hall,32013030-2d30-3033-3330-3934949866ca,"ATL (2018-2018),DET (2019-2019)",marvin-hall-wr
M.Hasselbeck,00-0007091,"GB (1999-2000),SEA (2001-2010)",matt-hasselbeck-qb
M.Hasselbeck,32013030-2d30-3030-3730-39316c93ae22,"IND (2013-2015),TEN (2011-2012)",matt-hasselbeck-qb
M.Ingram,32013030-2d30-3032-3739-3636b58ad264,"BAL (2019-2019),NO (2011-2018)",mark-ingram-rb
M.Ingram,32013030-2d30-3032-3932-34398a3f512c,LAC (2018-2018),melvin-ingram-de
M.Jenkins,00-0008357,ARI (2000-2002),martay-jenkins-wr
M.Jenkins,00-0022781,ATL (2004-2006),michael-jenkins-wr
M.Jennings,00-0021129,NYG (2006-2006),michael-jennings-wr
M.Jennings,32013030-2d30-3032-3835-3938b3244a87,GB (2013-2013),md-jennings-wr
M.Johnson,32013030-2d30-3033-3230-36386fe312d1,CLE (2016-2016),malcolm-johnson-fb
M.Johnson,32013030-2d30-3033-3239-3830c7ad17c3,IND (2018-2018),marcus-johnson-wr
M.Jones,00-0023456,JAX (2005-2006),matt-jones-wr
M.Jones,32013030-2d30-3032-3932-3933c267e06d,"CIN (2012-2015),DET (2016-2019)",marvin-jones-wr
M.Jones,32013030-2d30-3033-3139-33391dc2935b,"IND (2017-2017),WAS (2015-2016)",matt-jones-rb
M.Jones-Drew,00-0024275,JAX (2006-2010),maurice-jones-drew-rb
M.Jones-Drew,32013030-2d30-3032-3432-3735b3c09990,"JAX (2011-2013),LV (2014-2014)",maurice-jones-drew-rb
M.Koenen,00-0023234,ATL (2007-2007),michael-koenen-p
M.Koenen,32013030-2d30-3032-3332-333472d60074,TB (2013-2013),michael-koenen-p
M.Leinart,00-0024225,ARI (2006-2009),matt-leinart-qb
M.Leinart,32013030-2d30-3032-3432-323551485187,"HOU (2011-2011),LV (2012-2012)",matt-leinart-qb
M.Lewis,00-0009886,NYJ (2000-2000),mo-lewis-lb
M.Lewis,00-0019600,NO (2002-2003),michael-lewis-wr
M.Lynch,00-0025399,"BUF (2007-2010),SEA (2010-2010)",marshawn-lynch-rb
M.Lynch,32013030-2d30-3032-3533-39391f785c8e,"LV (2017-2018),SEA (2011-2019)",marshawn-lynch-rb
M.Manningham,00-0026235,NYG (2008-2010),mario-manningham-wr
M.Manningham,32013030-2d30-3032-3632-333572d5c540,SF (2012-2012),mario-manningham-wr
M.McBriar,00-0021488,DAL (2004-2010),mat-mcbriar-p
M.McBriar,32013030-2d30-3032-3134-38384dce86c9,PIT (2013-2013),mat-mcbriar-p
M.Moore,00-0022217,"MIN (2004-2007),PIT (2008-2010)",mewelde-moore-rb
M.Moore,00-0025708,CAR (2007-2010),matt-moore-qb
M.Moore,00-0027356,MIA (2010-2010),marlon-moore-wr
M.Moore,32013030-2d30-3032-3232-31374d91cef8,"IND (2012-2012),PIT (2011-2011)",mewelde-moore-rb
M.Moore,32013030-2d30-3032-3537-303840077afd,"KC (2019-2019),MIA (2011-2017)",matt-moore-qb
M.Moore,32013030-2d30-3032-3733-353696732fb8,SF (2013-2013),marlon-moore-wr
M.Morris,00-0021182,"DET (2009-2010),SEA (2002-2008)",maurice-morris-rb
M.Morris,32013030-2d30-3032-3131-3832b3b94a99,DET (2011-2011),maurice-morris-rb
M.Owens,00-0024103,JAX (2008-2009),montell-owens-rb
M.Owens,32013030-2d30-3032-3431-3033e555ff24,JAX (2011-2012),montell-owens-rb
M.Reece,00-0026393,LV (2010-2010),marcel-reece-fb
M.Reece,32013030-2d30-3032-3633-3933e376eca3,"LV (2011-2015),SEA (2016-2016)",marcel-reece-fb
M.Robinson,00-0013888,CHI (2000-2000),marcus-robinson-wr
M.Robinson,00-0024315,"SEA (2010-2010),SF (2006-2009)",michael-robinson-fb
M.Robinson,32013030-2d30-3032-3433-3135951498a9,SEA (2011-2013),michael-robinson-fb
M.Ryan,00-0026143,ATL (2008-2010),matt-ryan-qb
M.Ryan,32013030-2d30-3032-3631-34338634c9b6,ATL (2011-2019),matt-ryan-qb
M.Sanchez,00-0026898,NYJ (2009-2010),mark-sanchez-qb
M.Sanchez,32013030-2d30-3032-3638-3938d10b93b9,"DAL (2016-2016),NYJ (2011-2012),PHI (2014-2015),WAS (2018-2018)",mark-sanchez-qb
M.Schaub,00-0022787,"ATL (2004-2006),HOU (2007-2010)",matt-schaub-qb
M.Schaub,32013030-2d30-3032-3237-3837e8f3d1a2,"ATL (2016-2019),BAL (2015-2015),HOU (2011-2013),LV (2014-2014)",matt-schaub-qb
M.Slater,00-0026293,NE (2009-2009),matthew-slater-wr
M.Slater,32013030-2d30-3032-3632-393397ab94ad,NE (2016-2016),matthew-slater-wr
M.Smith,00-0018977,ATL (2000-2001),maurice-smith-rb
M.Smith,00-0022130,BAL (2003-2007),musa-smith-rb
M.Spurlock,00-0023968,"SF (2009-2009),TB (2010-2010)",michael-spurlock-wr
M.Spurlock,32013030-2d30-3032-3339-3638abb6a923,TB (2011-2011),michael-spurlock-wr
M.Stafford,00-0026498,DET (2009-2010),matt-stafford-qb
M.Stafford,32013030-2d30-3032-3634-39382e08c011,DET (2011-2019),matt-stafford-qb
M.Thomas,00-0027076,JAX (2009-2010),mike-thomas-wr
M.Thomas,32013030-2d30-3032-3730-3736b9572479,"DET (2012-2012),JAX (2011-2012)",mike-thomas-wr
M.Thomas,32013030-2d30-3032-3839-3038adb398e6,MIA (2016-2016),michael-thomas-s
M.Thomas,32013030-2d30-3033-3237-36359afa5261,NO (2019-2019),michael-thomas-wr
M.Tolbert,00-0026069,LAC (2008-2010),mike-tolbert-rb
M.Tolbert,32013030-2d30-3032-3630-36396d86b4f7,"BUF (2017-2017),CAR (2012-2016),LAC (2011-2011)",mike-tolbert-rb
M.Turk,00-0016689,"HOU (2007-2010),LA (2006-2006),MIA (2003-2004),NYJ (2002-2002)",matt-turk-p
M.Turk,32013030-2d30-3031-3636-3839da153745,JAX (2011-2011),matt-turk-p
M.Turner,00-0022821,"ATL (2008-2010),LAC (2004-2007)",michael-turner-rb
M.Turner,32013030-2d30-3032-3238-32311bdd0b54,ATL (2011-2012),michael-turner-rb
M.Vick,00-0020245,"ATL (2001-2006),PHI (2009-2010)",mike-vick-qb
M.Vick,32013030-2d30-3032-3032-3435b1d69a2f,"NYJ (2014-2014),PHI (2011-2013),PIT (2015-2015)",mike-vick-qb
M.Wallace,00-0026901,PIT (2009-2010),mike-wallace-wr
M.Wallace,32013030-2d30-3032-3639-30312aa87647,"BAL (2016-2017),MIA (2013-2014),MIN (2015-2015),PIT (2011-2012)",mike-wallace-wr
M.Williams,00-0017892,"BAL (2001-2001),MIN (1999-2005)",moe-williams-rb
M.Williams,00-0023452,SEA (2010-2010),mike-troy-williams-wr
M.Williams,32013030-2d30-3032-3737-3032efb067ec,TB (2011-2012),mike-ant-williams-wr
M.Williams,32013030-2d30-3033-3135-35387ca5d707,BAL (2017-2018),maxx-williams-te
M.Williams,32013030-2d30-3033-3335-33365840dbf0,LAC (2018-2019),mike-williams-wr
N.Burleson,00-0021999,"DET (2010-2010),MIN (2004-2005),SEA (2007-2009)",nate-burleson-wr
N.Burleson,32013030-2d30-3032-3139-3939a15b6bc8,DET (2011-2013),nate-burleson-wr
N.Harris,00-0020267,DET (2003-2004),nick-harris-p
N.Harris,32013030-2d30-3032-3032-363734fb87a8,JAX (2011-2011),nick-harris-p
N.Washington,00-0023367,"PIT (2006-2008),TEN (2009-2010)",nate-washington-wr
N.Washington,32013030-2d30-3032-3333-3637d0f78987,TEN (2011-2011),nate-washington-wr
O.Mughelli,00-0022143,"ATL (2007-2010),BAL (2006-2006)",ovie-mughelli-fb
O.Mughelli,32013030-2d30-3032-3231-3433c686736c,ATL (2011-2011),ovie-mughelli-fb
O.Schmitt,00-0026303,SEA (2008-2008),owen-schmitt-rb
O.Schmitt,32013030-2d30-3032-3633-30337c29df81,"LV (2012-2012),PHI (2011-2011)",owen-schmitt-rb
P.Garcon,00-0026345,IND (2009-2010),pierre-garcon-wr
P.Garcon,32013030-2d30-3032-3633-34355e779676,"IND (2011-2011),WAS (2012-2014)",pierre-garcon-wr
P.Harvin,00-0026998,MIN (2009-2010),percy-harvin-wr
P.Harvin,32013030-2d30-3032-3639-39381fca7917,"BUF (2015-2016),MIN (2011-2012),NYJ (2014-2014),SEA (2013-2014)",percy-harvin-wr
P.Hillis,00-0026367,"CLE (2010-2010),DEN (2008-2009)",peyton-hillis-rb
P.Hillis,32013030-2d30-3032-3633-3637e7f101fc,"CLE (2011-2011),KC (2012-2012),NYG (2013-2014)",peyton-hillis-rb
P.Manning,00-0010346,IND (1999-2010),peyton-manning-qb
P.Manning,32013030-2d30-3031-3033-3436e2e70d78,DEN (2012-2015),peyton-manning-qb
P.Parker,00-0027450,TB (2010-2010),preston-parker-wr
P.Parker,32013030-2d30-3032-3734-35301a3b353a,TB (2011-2012),preston-parker-wr
P.Rivers,00-0022942,LAC (2004-2010),philip-rivers-qb
P.Rivers,32013030-2d30-3032-3239-34322bc30020,LAC (2011-2019),philip-rivers-qb
P.Thomas,00-0024813,NO (2007-2010),pierre-thomas-rb
P.Thomas,32013030-2d30-3032-3438-3133caab8d39,"NO (2011-2014),SF (2015-2015),WAS (2015-2015)",pierre-thomas-rb
R.Anderson,00-0000339,"DAL (2003-2004),NYJ (1999-2002)",richie-anderson-fb
R.Anderson,32013030-2d30-3033-3236-3838f52d40a0,NYJ (2016-2018),robby-anderson-wr
R.Bartel,00-0025749,ARI (2010-2010),richard-bartel-qb
R.Bartel,32013030-2d30-3032-3537-3439c7b6a620,ARI (2011-2011),richard-bartel-qb
R.Brown,00-0002027,SEA (1999-2000),reggie-brown-rb
R.Brown,00-0023437,MIA (2005-2010),ronnie-brown-rb
R.Brown,00-0023470,PHI (2005-2009),reggie-brown-wr
R.Brown,32013030-2d30-3032-3334-33378f0f9181,"HOU (2014-2014),LAC (2012-2014),PHI (2011-2011)",ronnie-brown-rb
R.Bush,00-0024217,NO (2006-2010),reggie-bush-rb
R.Bush,32013030-2d30-3032-3432-3137b3342bb5,"BUF (2016-2016),DET (2013-2014),MIA (2011-2012),SF (2015-2015)",reggie-bush-rb
R.Cartwright,00-0021357,"LV (2010-2010),WAS (2002-2009)",rock-cartwright-fb
R.Cartwright,32013030-2d30-3032-3133-3537873b62d8,LV (2011-2011),rock-cartwright-fb
R.Dixon,00-0019662,NYG (2000-2001),ron-dixon-wr
R.Dixon,32013030-2d30-3033-3239-34334ea2abc5,"DEN (2016-2016),NYG (2018-2019)",riley-dixon-p
R.Fitzpatrick,00-0023682,"BUF (2009-2010),CIN (2008-2008),LA (2005-2006)",ryan-fitzpatrick-qb
R.Fitzpatrick,32013030-2d30-3032-3336-3832b8755c76,"BUF (2011-2012),HOU (2014-2014),MIA (2019-2019),NYJ (2015-2016),TB (2017-2018),TEN (2013-2013)",ryan-fitzpatrick-qb
R.Grant,00-0022984,GB (2007-2010),ryan-grant-rb
R.Grant,32013030-2d30-3032-3239-3834762d9177,"GB (2011-2012),WAS (2012-2012)",ryan-grant-rb
R.Griffin III,32013030-2d30-3032-3936-3635a9a33dbc,"BAL (2018-2019),CLE (2016-2016),WAS (2012-2014)",rg3-qb
R.Griffin III,32013030-2d30-3032-3938-3537a6e41034,TB (2019-2019),rg3-qb
R.Grossman,00-0022121,"CHI (2003-2008),HOU (2009-2009),WAS (2010-2010)",rex-grossman-qb
R.Grossman,32013030-2d30-3032-3231-32312bbd6e07,WAS (2011-2011),rex-grossman-qb
R.Jennings,00-0027155,JAX (2009-2010),rashad-jennings-rb
R.Jennings,32013030-2d30-3032-3731-35356a426a9d,"JAX (2012-2012),LV (2013-2013),NYG (2014-2016)",rashad-jennings-rb
R.Johnson,00-0008612,"BUF (1999-2001),LV (2003-2003),TB (2002-2002),WAS (2003-2003)",robert-johnson-qb
R.Johnson,00-0020407,"CIN (2002-2007),DET (2008-2008)",rudi-johnson-rb
R.Johnson,32013030-2d30-3032-3730-3637f5ac2814,ARI (2012-2012),rashad-johnson-db
R.Mathews,00-0027864,LAC (2010-2010),ryan-mathews-rb
R.Mathews,32013030-2d30-3032-3738-36343277465d,"LAC (2011-2013),PHI (2015-2016)",ryan-mathews-rb
R.Meachem,00-0025414,NO (2008-2010),robert-meachem-wr
R.Meachem,32013030-2d30-3032-3534-31344555fa81,"LAC (2012-2012),NO (2011-2013)",robert-meachem-wr
R.Mendenhall,00-0026163,PIT (2008-2010),rashard-mendenhall-rb
R.Mendenhall,32013030-2d30-3032-3631-3633fd74de33,"ARI (2013-2013),PIT (2011-2012)",rashard-mendenhall-rb
R.Rice,00-0026195,BAL (2008-2010),ray-rice-rb
R.Rice,32013030-2d30-3032-3631-39352f1e2853,BAL (2011-2013),ray-rice-rb
R.Smith,00-0015286,MIN (1999-2000),robert-smith-rb
R.Smith,00-0015290,DEN (1999-2006),rod-smith-wr
R.Smith,00-0027775,TEN (2010-2010),rusty-smith-qb
R.Smith,32013030-2d30-3032-3737-37351d26fba2,TEN (2012-2012),rusty-smith-qb
R.Smith,32013030-2d30-3033-3139-30301bd7b033,"DAL (2017-2018),SEA (2015-2015)",rod-smith-rb
R.Thomas,00-0016316,DAL (1999-2002),robert-thomas-fb
R.Thomas,00-0016321,"ATL (2001-2001),TEN (1999-2000)",rodney-thomas-rb
R.Thomas,32013030-2d30-3033-3432-3231406fcf97,MIN (2018-2018),roc-thomas-rb
R.Torain,00-0026279,"DEN (2008-2008),WAS (2010-2010)",ryan-torain-rb
R.Torain,32013030-2d30-3032-3632-37398889d4ce,WAS (2011-2011),ryan-torain-rb
R.Wayne,00-0020498,IND (2004-2009),reggie-wayne-wr
R.Wayne,32013030-2d30-3032-3034-3938af93005c,IND (2012-2013),reggie-wayne-wr
R.Williams,00-0017915,"MIA (2002-2010),NO (1999-2001)",ricky-williams-rb
R.Williams,00-0017923,NYG (2001-2001),rodney-williams-p
R.Williams,00-0019919,DAL (2004-2004),randal-williams-wr
R.Williams,00-0020739,IND (2002-2003),fake-ricky-williams-rb
R.Williams,00-0022889,JAX (2005-2008),reggie-williams-wr
R.Williams,00-0022909,"DAL (2008-2008),DET (2004-2007)",roy-williams-wr
R.Williams,00-0023570,TEN (2007-2007),roydell-williams-wr
R.Williams,32013030-2d30-3031-3739-3135ce63f577,BAL (2011-2011),ricky-williams-rb
R.Williams,32013030-2d30-3032-3739-37366b9828a7,ARI (2012-2012),ryan-williams-rb
S.Bradford,00-0027854,LA (2010-2010),sam-bradford-qb
S.Bradford,32013030-2d30-3032-3738-353448d0b06c,"ARI (2018-2018),LA (2011-2013),MIN (2016-2017),PHI (2015-2015)",sam-bradford-qb
S.Breaston,00-0025529,ARI (2007-2010),steve-breaston-wr
S.Breaston,32013030-2d30-3032-3535-3239379e0cce,KC (2011-2011),steve-breaston-wr
S.Greene,00-0026899,NYJ (2009-2010),shonn-greene-rb
S.Greene,32013030-2d30-3032-3638-39394cc5f3ac,"NYJ (2011-2012),TEN (2013-2014)",shonn-greene-rb
S.Hill,00-0020679,"DET (2010-2010),MIN (2005-2005),SF (2007-2009)",shaun-hill-qb
S.Hill,32013030-2d30-3032-3036-3739dd380a34,"DET (2011-2013),LA (2014-2014),MIN (2015-2016)",shaun-hill-qb
S.Holmes,00-0024240,"NYJ (2010-2010),PIT (2006-2009)",santonio-holmes-wr
S.Holmes,32013030-2d30-3032-3432-3430a333b161,NYJ (2011-2011),santonio-holmes-wr
S.Jackson,00-0022736,LA (2004-2010),steven-jackson-rb
S.Jackson,32013030-2d30-3032-3237-3336d84a194c,"ATL (2013-2014),LA (2011-2012),NE (2015-2015)",steven-jackson-rb
S.Johnson,32013030-2d30-3032-3633-36349e542240,BUF (2013-2013),steve-johnson-wr
S.Johnson,32013030-2d30-3033-3132-343380099f0f,JAX (2014-2014),storm-johnson-rb
S.Koch,00-0024417,BAL (2008-2010),sam-koch-p
S.Koch,32013030-2d30-3032-3434-31371043198a,BAL (2011-2019),sam-koch-p
S.Larsen,00-0026323,DEN (2010-2010),spencer-larsen-fb
S.Larsen,32013030-2d30-3032-3633-323314713487,DEN (2011-2011),spencer-larsen-fb
S.Lechler,00-0019714,LV (2001-2008),shane-lechler-p
S.Lechler,32013030-2d30-3031-3937-31345bd2fef8,"HOU (2014-2014),LV (2011-2012)",shane-lechler-p
S.Logan,00-0026491,DET (2010-2010),stefan-logan-rb
S.Logan,32013030-2d30-3032-3634-393188898c73,DET (2011-2012),stefan-logan-rb
S.McGee,00-0027071,DAL (2010-2010),stephen-mcgee-qb
S.McGee,32013030-2d30-3032-3730-37311da2a010,DAL (2011-2011),stephen-mcgee-qb
S.Morris,00-0019484,"BUF (2000-2003),MIA (2004-2006),NE (2007-2010)",sammy-morris-rb
S.Morris,00-0019726,KC (2000-2000),sylvester-morris-wr
S.Morris,32013030-2d30-3031-3934-3834ae9192ef,DAL (2011-2011),sammy-morris-rb
S.Moss,00-0020494,"NYJ (2001-2004),WAS (2005-2010)",santana-moss-wr
S.Moss,00-0024259,NYG (2007-2007),sinorice-moss-wr
S.Moss,32013030-2d30-3032-3034-3934f47a0f80,WAS (2012-2013),santana-moss-wr
S.Rice,00-0025431,MIN (2007-2009),sidney-rice-wr
S.Rice,32013030-2d30-3032-3534-333139b89012,SEA (2011-2012),sidney-rice-wr
S.Slaton,00-0026229,HOU (2008-2010),steve-slaton-rb
S.Slaton,32013030-2d30-3032-3632-3239c1fc57e5,"HOU (2011-2011),MIA (2011-2011)",steve-slaton-rb
S.Smith,00-0020337,CAR (2001-2010),steve-smith-wr
S.Smith,00-0021679,KC (2010-2010),shaun-smith-de
S.Smith,32013030-2d30-3032-3033-3337ff38c404,CAR (2011-2012),steve-smith-wr
S.Wallace,00-0022055,"CLE (2010-2010),SEA (2005-2009)",seneca-wallace-qb
S.Wallace,32013030-2d30-3032-3230-353563e50f54,"CLE (2011-2011),GB (2013-2013)",seneca-wallace-qb
S.Weatherford,00-0024110,"NO (2006-2007),NYJ (2009-2010)",steve-weatherford-p
S.Weatherford,32013030-2d30-3032-3431-3130266dfb5f,NYG (2011-2014),steve-weatherford-p
S.Wynn,00-0019553,"CLE (2000-2000),MIN (2001-2001)",spergon-wynn-qb
S.Wynn,32013030-2d30-3033-3136-383491e06148,JAX (2016-2016),shane-wynn-wr
S.Young,00-0018441,SF (1999-1999),steve-young-qb
S.Young,00-0024549,DEN (2007-2008),selvin-young-rb
T.Banks,00-0000721,JAX (1999-1999),tavian-banks-rb
T.Banks,00-0000722,"BAL (1999-2000),HOU (2003-2005),WAS (2001-2001)",tony-banks-qb
T.Brady,00-0019596,NE (2000-2010),tom-brady-qb
T.Brady,32013030-2d30-3031-3935-39361b587621,NE (2011-2019),tom-brady-qb
T.Brown,00-0002058,LV (1999-2002),tim-brown-wr
T.Brown,00-0002068,NE (1999-2006),troy-brown-wr
T.Brown,00-0019192,"BUF (2001-2003),SEA (2000-2000)",travis-brown-qb
T.Carter,00-0002713,"DEN (2001-2001),NE (1999-2000)",tony-carter-rb
T.Carter,00-0021174,NYG (2002-2005),tim-carter-wr
T.Choice,00-0026262,DAL (2008-2010),tashard-choice-rb
T.Choice,32013030-2d30-3032-3632-3632e19db5d2,"BUF (2011-2013),DAL (2011-2011),IND (2013-2013),WAS (2011-2011)",tashard-choice-rb
T.Clayton,00-0025573,"CLE (2010-2010),NE (2010-2010)",thomas-clayton-rb
T.Clayton,32013030-2d30-3032-3535-37332fd4e088,CLE (2011-2011),thomas-clayton-rb
T.Copper,00-0022388,"DAL (2004-2004),NO (2006-2006)",terrance-copper-wr
T.Copper,32013030-2d30-3032-3233-38385865b6b7,KC (2012-2012),terrance-copper-wr
T.Davis,00-0004054,"DEN (1999-2001),LV (2000-2000)",terrell-davis-rb
T.Davis,00-0004060,NO (1999-1999),troy-davis-rb
T.Davis,32013030-2d30-3033-3234-3233fd9558ed,"GB (2017-2017),LV (2019-2019)",trevor-davis-wr
T.Edwards,00-0004780,"JAX (2003-2004),LA (2002-2002),PIT (2000-2001)",troy-edwards-wr
T.Edwards,00-0025479,"BUF (2007-2010),JAX (2010-2010)",trent-edwards-qb
T.Edwards,32013030-2d30-3032-3534-37392cb6f6b5,PHI (2012-2012),trent-edwards-qb
T.Fiammetta,00-0027093,CAR (2010-2010),tony-fiammetta-rb
T.Fiammetta,32013030-2d30-3032-3730-3933f27bc2e5,DAL (2011-2011),tony-fiammetta-rb
T.Gerhart,00-0027888,MIN (2010-2010),toby-gerhart-rb
T.Gerhart,32013030-2d30-3032-3738-3838cc6ba969,"JAX (2014-2015),MIN (2011-2013)",toby-gerhart-rb
T.Ginn,00-0025396,"MIA (2007-2009),SF (2010-2010)",ted-ginn-wr
T.Ginn,32013030-2d30-3032-3533-39365de71765,"ARI (2014-2014),CAR (2013-2016),NO (2017-2019),SF (2011-2012)",ted-ginn-wr
T.Green,00-0006355,"KC (2001-2006),LA (2000-2008),MIA (2007-2007)",trent-green-qb
T.Green,32013030-2d30-3033-3337-34382144b153,DET (2017-2017),tion-green-rb
T.Hightower,00-0026289,ARI (2008-2010),tim-hightower-rb
T.Hightower,32013030-2d30-3032-3632-383949fd08b2,"NO (2015-2016),WAS (2011-2011)",tim-hightower-rb
T.Hill,32013030-2d30-3033-3330-3430e890f1ff,KC (2016-2019),tyreek-hill-wr
T.Hill,32013030-2d30-3033-3333-3537640eb4b6,NO (2018-2019),taysom-hill-qb
T.Jackson,00-0008196,SF (1999-2005),terry-jackson-fb
T.Jackson,00-0024279,MIN (2006-2010),tavaris-jackson-qb
T.Jackson,32013030-2d30-3032-3432-3739b877b9f7,SEA (2011-2015),tavaris-jackson-qb
T.Jones,00-0019641,"ARI (2000-2002),CHI (2004-2006),KC (2010-2010),NYJ (2007-2009),TB (2003-2003)",thomas-jones-rb
T.Jones,32013030-2d30-3031-3936-3431c06ee897,KC (2011-2011),thomas-jones-rb
T.Jones,32013030-2d30-3032-3830-363385ab36a6,"HOU (2019-2019),LV (2011-2016)",taiwan-jones-rb
T.Jones,32013030-2d30-3033-3131-3839f418b93f,DET (2015-2015),tj-jones-wr
T.Lewis,32013030-2d30-3032-3732-3533fd5f4171,"BUF (2013-2013),CLE (2012-2012)",thad-lewis-qb
T.Lewis,32013030-2d30-3033-3238-38314f049bd7,NO (2016-2018),tommylee-lewis-wr
T.Martin,00-0010477,MIA (1999-2000),tony-martin-wr
T.Martin,00-0019633,"LV (2003-2003),PIT (2001-2001)",tee-martin-qb
T.Palko,00-0024812,KC (2010-2010),tyler-palko-qb
T.Palko,32013030-2d30-3032-3438-313278fa973a,KC (2011-2011),tyler-palko-qb
T.Richardson,00-0013694,"KC (1999-2005),MIN (2006-2007),NYJ (2008-2010)",tony-richardson-fb
T.Richardson,32013030-2d30-3032-3936-3735c7235094,"CLE (2012-2013),IND (2013-2014)",trent-richardson-rb
T.Romo,00-0021678,DAL (2005-2010),tony-romo-qb
T.Romo,32013030-2d30-3032-3136-37385976e857,DAL (2011-2016),tony-romo-qb
T.Scheffler,00-0024276,DEN (2006-2008),tony-scheffler-te
T.Scheffler,32013030-2d30-3032-3432-37365a84e63e,DET (2011-2011),tony-scheffler-te
T.Smith,00-0019587,"ARI (2007-2008),CLE (2004-2006),NO (2000-2002)",terrelle-smith-fb
T.Smith,00-0025561,"BAL (2007-2009),SF (2010-2010)",troy-smith-qb
T.Smith,32013030-2d30-3032-3739-393641e0521b,"BAL (2011-2012),PHI (2017-2017)",torrey-smith-wr
T.Smith,32013030-2d30-3033-3437-363565d42bf8,NO (2018-2018),trequan-smith-wr
T.Taylor,00-0019721,"BAL (2000-2003),MIN (2005-2006)",travis-taylor-wr
T.Taylor,00-0020112,DAL (2001-2001),tony-taylor-rb
